,DateTime,Open,High,Low,Close,Volume
0,1622246400000,35661.79,37338.58,33632.76,34605.15,112663.092689
1,1622332800000,34605.15,36488.0,33379.0,35641.27,73535.386967
2,1622419200000,35641.26,37499.0,34153.84,37253.81,94160.735289
3,1622505600000,37253.82,37894.81,35666.0,36693.09,81234.66377
4,1622592000000,36694.85,38225.0,35920.0,37568.68,67587.372495
5,1622678400000,37568.68,39476.0,37170.0,39246.79,75889.106011
6,1622764800000,39246.78,39289.07,35555.15,36829.0,91317.799245
7,1622851200000,36829.15,37925.0,34800.0,35513.2,70459.62149
8,1622937600000,35516.07,36480.0,35222.0,35796.31,47650.206637
9,1623024000000,35796.31,36900.0,33300.0,33552.79,77574.952573
10,1623110400000,33556.96,34068.01,31000.0,33380.81,123251.189037
11,1623196800000,33380.8,37534.79,32396.82,37388.05,136607.597517
12,1623283200000,37388.05,38491.0,35782.0,36675.72,109527.284943
13,1623369600000,36677.83,37680.4,35936.77,37331.98,78466.0053
14,1623456000000,37331.98,37463.63,34600.36,35546.11,87717.54999
15,1623542400000,35546.12,39380.0,34757.0,39020.57,86921.025555
16,1623628800000,39020.56,41064.05,38730.0,40516.29,108522.391949
17,1623715200000,40516.28,41330.0,39506.4,40144.04,80679.622838
18,1623801600000,40143.8,40527.14,38116.01,38349.01,87771.976937
19,1623888000000,38349.0,39559.88,37365.0,38092.97,79541.307119
20,1623974400000,38092.97,38202.84,35129.29,35819.84,95228.042935
21,1624060800000,35820.48,36457.0,34803.52,35483.72,68712.449461
22,1624147200000,35483.72,36137.72,33336.0,35600.16,89878.17085
23,1624233600000,35600.17,35750.0,31251.23,31608.93,168778.873159
24,1624320000000,31614.12,33298.78,28805.0,32509.56,204208.179762
25,1624406400000,32509.56,34881.0,31683.0,33678.07,126966.100563
26,1624492800000,33675.07,35298.0,32286.57,34663.09,86625.80426
27,1624579200000,34663.08,35500.0,31275.0,31584.45,116061.130356
28,1624665600000,31576.09,32730.0,30151.0,32283.65,107820.375287
29,1624752000000,32283.65,34749.0,31973.45,34700.34,96613.244211
30,1624838400000,34702.49,35297.71,33862.72,34494.89,82222.267819
31,1624924800000,34494.89,36600.0,34225.43,35911.73,90788.79622
32,1625011200000,35911.72,36100.0,34017.55,35045.0,77152.197634
33,1625097600000,35045.0,35057.57,32711.0,33504.69,71708.266112
34,1625184000000,33502.33,33977.04,32699.0,33786.55,56172.181378
35,1625270400000,33786.54,34945.61,33316.73,34669.13,43044.578641
36,1625356800000,34669.12,35967.85,34357.15,35286.51,43703.475789
37,1625443200000,35288.13,35293.78,33125.55,33690.14,64123.874245
38,1625529600000,33690.15,35118.88,33532.0,34220.01,58210.596349
39,1625616000000,34220.02,35059.09,33777.77,33862.12,53807.521675
40,1625702400000,33862.11,33929.64,32077.0,32875.71,70136.48032
41,1625788800000,32875.71,34100.0,32261.07,33815.81,47153.939899
42,1625875200000,33815.81,34262.0,33004.78,33502.87,34761.175468
43,1625961600000,33502.87,34666.0,33306.47,34258.99,31572.647448
44,1626048000000,34259.0,34678.43,32658.34,33086.63,48181.403762
45,1626134400000,33086.94,33340.0,32202.25,32729.77,41126.361008
46,1626220800000,32729.12,33114.03,31550.0,32820.02,46777.823484
47,1626307200000,32820.03,33185.25,31133.0,31880.0,51639.576353
48,1626393600000,31874.49,32249.18,31020.0,31383.87,48499.864154
49,1626480000000,31383.86,31955.92,31164.31,31520.07,34012.242132
50,1626566400000,31520.07,32435.0,31108.97,31778.56,35923.716186
51,1626652800000,31778.57,31899.0,30407.44,30839.65,47340.468499
52,1626739200000,30839.65,31063.07,29278.0,29790.35,61034.049017
53,1626825600000,29790.34,32858.0,29482.61,32144.51,82796.265128
54,1626912000000,32144.51,32591.35,31708.0,32287.83,46148.092433
55,1626998400000,32287.58,33650.0,31924.32,33634.09,50112.863626
56,1627084800000,33634.1,34500.0,33401.14,34258.14,47977.550138
57,1627171200000,34261.51,35398.0,33851.12,35381.02,47852.928313
58,1627257600000,35381.02,40550.0,35205.78,37237.6,152452.512724
59,1627344000000,37241.33,38083.57,36383.0,37862.01,42194.983448
