,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.39919,0.40997,0.34349,0.36728,254464417.9
1,1622332800000,0.36727,0.39888,0.34503,0.37466,207728302.7
2,1622419200000,0.37441,0.40971,0.3651,0.40243,258272168.3
3,1622505600000,0.40267,0.44994,0.38368,0.41864,417356905.3
4,1622592000000,0.41873,0.43548,0.40538,0.4188,229354582.1
5,1622678400000,0.41875,0.43414,0.41241,0.4253,194089946.6
6,1622764800000,0.42548,0.42548,0.36916,0.3845,223812601.5
7,1622851200000,0.3845,0.40575,0.36299,0.37488,180484545.4
8,1622937600000,0.3748,0.3885,0.37137,0.38053,101616596.9
9,1623024000000,0.38046,0.39166,0.3423,0.3463,147880251.8
10,1623110400000,0.34654,0.35676,0.30952,0.34928,227386875.6
11,1623196800000,0.34923,0.36543,0.32438,0.36501,196490428.2
12,1623283200000,0.36513,0.36717,0.33102,0.33887,150510872.2
13,1623369600000,0.33883,0.34282,0.31394,0.31816,141793334.0
14,1623456000000,0.31811,0.344,0.29933,0.32784,190275454.1
15,1623542400000,0.32792,0.34854,0.31091,0.34486,141947456.3
16,1623628800000,0.34486,0.3499,0.327,0.343,152209858.1
17,1623715200000,0.343,0.35199,0.32967,0.33352,138913498.4
18,1623801600000,0.33353,0.342,0.31474,0.31766,142476461.1
19,1623888000000,0.31767,0.3303,0.31,0.31751,101043771.6
20,1623974400000,0.31756,0.31868,0.28454,0.29725,150968056.9
21,1624060800000,0.29726,0.3066,0.28853,0.28853,83955933.6
22,1624147200000,0.28861,0.29925,0.26929,0.29739,126135963.5
23,1624233600000,0.29737,0.3025,0.2351,0.23581,247331873.4
24,1624320000000,0.236,0.25913,0.19877,0.23503,361659240.5
25,1624406400000,0.23531,0.27,0.22433,0.25546,203372677.3
26,1624492800000,0.25565,0.27331,0.24302,0.2688,143398015.9
27,1624579200000,0.26878,0.27442,0.24034,0.24091,162018488.3
28,1624665600000,0.24089,0.24966,0.22815,0.2494,120400311.4
29,1624752000000,0.24947,0.25987,0.23914,0.25979,135039946.2
30,1624838400000,0.25969,0.26948,0.25575,0.26349,118145051.4
31,1624924800000,0.26349,0.29374,0.26237,0.2832,160513261.7
32,1625011200000,0.28302,0.28615,0.26601,0.28389,126449804.6
33,1625097600000,0.28393,0.28428,0.25962,0.2689,106958778.5
34,1625184000000,0.2687,0.2734,0.25223,0.26287,85674710.1
35,1625270400000,0.26295,0.26999,0.25892,0.26394,89230788.4
36,1625356800000,0.26382,0.27235,0.25856,0.26814,84602586.1
37,1625443200000,0.26794,0.26794,0.25043,0.25326,104916705.5
38,1625529600000,0.25349,0.26784,0.25225,0.26043,100162470.3
39,1625616000000,0.26037,0.26571,0.25557,0.25641,98688669.5
40,1625702400000,0.25655,0.25776,0.23888,0.24286,112961219.4
41,1625788800000,0.24291,0.24937,0.23242,0.24566,105063944.1
42,1625875200000,0.24559,0.25295,0.23821,0.24478,67326821.3
43,1625961600000,0.24489,0.24808,0.24011,0.24595,56935693.5
44,1626048000000,0.246,0.25219,0.23554,0.23834,81989539.3
45,1626134400000,0.23834,0.24232,0.22703,0.23222,88258546.5
46,1626220800000,0.23224,0.24491,0.21898,0.23994,121116707.0
47,1626307200000,0.24,0.24343,0.22602,0.24081,112583379.4
48,1626393600000,0.2409,0.258,0.233,0.23513,248451258.4
49,1626480000000,0.23529,0.23854,0.22743,0.2326,106689058.3
50,1626566400000,0.23256,0.24052,0.22612,0.22977,82673817.0
51,1626652800000,0.2298,0.23116,0.2107,0.21148,88892811.3
52,1626739200000,0.21149,0.21545,0.19853,0.21192,145135518.7
53,1626825600000,0.21202,0.22995,0.20682,0.22825,130062872.1
54,1626912000000,0.2283,0.26795,0.22368,0.26356,340795940.8
55,1626998400000,0.26358,0.278,0.24868,0.26925,262199843.9
56,1627084800000,0.26919,0.27242,0.26074,0.26706,108134457.0
57,1627171200000,0.26705,0.26743,0.25335,0.26172,73856592.4
58,1627257600000,0.26152,0.28444,0.25661,0.26019,192051102.4
59,1627344000000,0.26027,0.26773,0.25107,0.26619,57853871.9
