,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.21787,0.2244,0.19907,0.20901,133262175.5
1,1622332800000,0.20849,0.228,0.1988,0.21821,98195947.7
2,1622419200000,0.2181,0.23515,0.20503,0.23348,124636559.5
3,1622505600000,0.23327,0.23782,0.21637,0.22672,85357274.1
4,1622592000000,0.22705,0.245,0.217,0.23186,99258256.0
5,1622678400000,0.23159,0.2676,0.22912,0.25779,148792187.9
6,1622764800000,0.2578,0.25904,0.22012,0.23253,146917046.8
7,1622851200000,0.23211,0.24088,0.21211,0.22173,92621828.8
8,1622937600000,0.22157,0.23137,0.21959,0.229,49086139.3
9,1623024000000,0.22875,0.2343,0.2052,0.20732,79068841.5
10,1623110400000,0.20717,0.22367,0.19,0.21577,142496324.2
11,1623196800000,0.21571,0.22022,0.2001,0.21776,110181982.8
12,1623283200000,0.21779,0.21896,0.2012,0.20562,93067717.6
13,1623369600000,0.20586,0.21144,0.195,0.20049,73882001.6
14,1623456000000,0.20043,0.20062,0.17739,0.18935,111298724.8
15,1623542400000,0.18931,0.19977,0.17969,0.1967,68801771.8
16,1623628800000,0.1968,0.21822,0.19092,0.20481,120811409.6
17,1623715200000,0.20479,0.21866,0.20217,0.21209,98443468.6
18,1623801600000,0.21211,0.21365,0.195,0.20572,96254762.0
19,1623888000000,0.20551,0.21674,0.19915,0.20822,91619740.3
20,1623974400000,0.20821,0.2296,0.1976,0.20716,167085203.7
21,1624060800000,0.20733,0.21164,0.19491,0.19551,65785270.5
22,1624147200000,0.1954,0.19999,0.17939,0.19307,72874211.5
23,1624233600000,0.19327,0.19703,0.16134,0.17393,209187614.4
24,1624320000000,0.17442,0.17897,0.13821,0.16639,252853860.2
25,1624406400000,0.16672,0.1899,0.16161,0.18223,125826791.9
26,1624492800000,0.18208,0.1952,0.17605,0.19238,75185767.5
27,1624579200000,0.19238,0.195,0.163,0.16484,133408158.3
28,1624665600000,0.16493,0.19303,0.16253,0.17902,190856874.3
29,1624752000000,0.17904,0.18287,0.17153,0.18251,65251131.8
30,1624838400000,0.18244,0.18477,0.17525,0.18288,77482482.6
31,1624924800000,0.18288,0.19577,0.1815,0.19088,90705439.9
32,1625011200000,0.19088,0.1956,0.17532,0.1956,86657609.8
33,1625097600000,0.1956,0.2136,0.18122,0.21162,203369456.1
34,1625184000000,0.21142,0.21225,0.18711,0.19292,89739557.3
35,1625270400000,0.19297,0.19545,0.188,0.19363,66018830.8
36,1625356800000,0.19369,0.19731,0.18835,0.19458,52056361.6
37,1625443200000,0.19457,0.19457,0.17902,0.18437,53777874.6
38,1625529600000,0.18421,0.19041,0.18043,0.18526,64370080.8
39,1625616000000,0.18515,0.19185,0.1822,0.18568,49652337.8
40,1625702400000,0.18557,0.18738,0.16946,0.1709,50934109.0
41,1625788800000,0.17112,0.17787,0.1641,0.17516,54629841.0
42,1625875200000,0.17507,0.17696,0.166,0.16908,36052025.4
43,1625961600000,0.16915,0.1736,0.16773,0.17122,20575562.5
44,1626048000000,0.17152,0.17384,0.16403,0.16792,37149521.0
45,1626134400000,0.1676,0.18441,0.16532,0.17603,123443509.0
46,1626220800000,0.17587,0.17656,0.163,0.17028,52940798.8
47,1626307200000,0.17028,0.184,0.16512,0.1745,102801602.9
48,1626393600000,0.17472,0.19982,0.1702,0.18249,217344392.7
49,1626480000000,0.18246,0.19425,0.178,0.18735,97882308.1
50,1626566400000,0.18735,0.19443,0.178,0.1806,46995723.6
51,1626652800000,0.18064,0.18189,0.17002,0.17297,39082505.3
52,1626739200000,0.17295,0.17486,0.15552,0.15795,70358892.7
53,1626825600000,0.15782,0.17199,0.155,0.16949,73469566.0
54,1626912000000,0.16945,0.1768,0.16266,0.17329,65585750.0
55,1626998400000,0.17355,0.17506,0.16536,0.17436,41628654.2
56,1627084800000,0.17462,0.1819,0.1726,0.17985,47671813.7
57,1627171200000,0.17989,0.18033,0.17031,0.17688,42167771.4
58,1627257600000,0.177,0.20996,0.1756,0.18353,201460541.9
59,1627344000000,0.18339,0.193,0.17975,0.18975,36492792.1
