,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.8985,0.9413,0.7911,0.8318,980984330.42
1,1622332800000,0.8319,0.9337,0.7974,0.9058,837581783.3
2,1622419200000,0.9058,1.0495,0.8789,1.0409,1221688769.45
3,1622505600000,1.0409,1.1,0.9742,1.0108,1130390772.85
4,1622592000000,1.0108,1.0498,0.9793,1.0241,673790276.52
5,1622678400000,1.0241,1.0789,1.0069,1.045,701176435.11
6,1622764800000,1.0453,1.0466,0.9156,0.9683,814525376.26
7,1622851200000,0.9683,0.9973,0.8921,0.923,621966894.8
8,1622937600000,0.923,0.9493,0.917,0.947,395443235.74
9,1623024000000,0.9469,0.976,0.838,0.8618,673906993.46
10,1623110400000,0.8619,0.8861,0.7838,0.8731,989287175.65
11,1623196800000,0.873,0.9218,0.83,0.9218,798994471.7
12,1623283200000,0.9218,0.9298,0.8522,0.8686,592646634.43
13,1623369600000,0.8686,0.88,0.8335,0.8471,384826199.07
14,1623456000000,0.8469,0.8479,0.8054,0.8326,375425465.13
15,1623542400000,0.8325,0.8883,0.817,0.8832,344882480.06
16,1623628800000,0.8833,0.93,0.8628,0.8906,441724628.58
17,1623715200000,0.8905,0.9017,0.8551,0.8663,367733719.97
18,1623801600000,0.8663,0.8733,0.8259,0.832,380134518.73
19,1623888000000,0.8319,0.8612,0.8234,0.8419,315642616.21
20,1623974400000,0.8419,0.845,0.7687,0.7972,389494745.89
21,1624060800000,0.7971,0.8055,0.7557,0.7582,317290687.13
22,1624147200000,0.7583,0.785,0.6968,0.7741,589364804.52
23,1624233600000,0.7741,0.7803,0.6037,0.6067,1073284195.87
24,1624320000000,0.6068,0.65,0.509,0.5468,1611548012.73
25,1624406400000,0.5468,0.6655,0.5203,0.6383,1167774271.66
26,1624492800000,0.6383,0.6928,0.6163,0.6731,633338243.16
27,1624579200000,0.6731,0.6889,0.6019,0.6111,795450033.45
28,1624665600000,0.611,0.6329,0.5814,0.6162,548990505.59
29,1624752000000,0.6163,0.6523,0.5963,0.6484,472483880.77
30,1624838400000,0.6483,0.6583,0.6238,0.6444,460033268.3
31,1624924800000,0.6444,0.734,0.6417,0.7063,718445315.27
32,1625011200000,0.7062,0.7145,0.6477,0.7063,634287485.15
33,1625097600000,0.7062,0.7064,0.644,0.6591,463328799.28
34,1625184000000,0.6592,0.6676,0.6329,0.6556,387562387.59
35,1625270400000,0.6557,0.6849,0.6433,0.6732,329367273.74
36,1625356800000,0.6733,0.7091,0.6655,0.696,334071078.78
37,1625443200000,0.696,0.697,0.6444,0.6526,407839477.88
38,1625529600000,0.6526,0.68,0.6511,0.6648,356111895.89
39,1625616000000,0.6648,0.674,0.65,0.6522,284356433.42
40,1625702400000,0.6521,0.6545,0.6108,0.6215,430925669.18
41,1625788800000,0.6214,0.6457,0.5917,0.6369,358836803.69
42,1625875200000,0.6369,0.6489,0.612,0.6246,279711260.06
43,1625961600000,0.6246,0.6449,0.6169,0.6364,201320995.42
44,1626048000000,0.6363,0.6575,0.6172,0.6288,356848391.96
45,1626134400000,0.6288,0.6426,0.6086,0.6192,315648113.8
46,1626220800000,0.6193,0.625,0.5851,0.6197,352306488.76
47,1626307200000,0.6196,0.6269,0.5874,0.5979,339655984.05
48,1626393600000,0.5979,0.6211,0.5874,0.5893,282511701.89
49,1626480000000,0.5893,0.5977,0.56,0.5821,263418042.14
50,1626566400000,0.5822,0.6016,0.571,0.5866,241849135.65
51,1626652800000,0.5867,0.5889,0.5533,0.557,294780945.07
52,1626739200000,0.557,0.5699,0.5157,0.5284,393704657.61
53,1626825600000,0.5284,0.584,0.5193,0.5719,493423679.61
54,1626912000000,0.5718,0.6033,0.5609,0.592,409238764.36
55,1626998400000,0.592,0.6101,0.5753,0.6091,359561806.43
56,1627084800000,0.6092,0.6205,0.5996,0.6085,319684922.3
57,1627171200000,0.6085,0.6118,0.5906,0.6069,259034501.15
58,1627257600000,0.6069,0.6793,0.6048,0.6234,803413949.18
59,1627344000000,0.6234,0.6414,0.6121,0.6378,204101895.32
