,DateTime,Open,High,Low,Close,Volume
0,1622246400000,1.0415,1.1174,0.921,0.976,19989669.39
1,1622332800000,0.9769,1.0963,0.9163,1.0321,18788396.55
2,1622419200000,1.0321,1.1248,0.9804,1.1147,19428327.97
3,1622505600000,1.1156,1.1738,1.0817,1.1197,17559265.72
4,1622592000000,1.1215,1.315,1.1004,1.278,30612096.59
5,1622678400000,1.276,1.48,1.2603,1.3829,36975192.23
6,1622764800000,1.3831,1.3838,1.1701,1.2558,31104728.32
7,1622851200000,1.2533,1.3712,1.1689,1.2156,30492157.25
8,1622937600000,1.2166,1.275,1.207,1.2525,13902850.37
9,1623024000000,1.2516,1.3285,1.0853,1.0948,33349671.03
10,1623110400000,1.0949,1.155,1.0185,1.1481,43079681.82
11,1623196800000,1.1462,1.2109,1.0657,1.182,28657472.91
12,1623283200000,1.1819,1.1886,1.0843,1.1132,21739683.99
13,1623369600000,1.1103,1.1642,1.0201,1.0393,17177522.17
14,1623456000000,1.04,1.0742,0.9754,1.0177,21839426.62
15,1623542400000,1.0187,1.1091,1.0,1.091,16210213.88
16,1623628800000,1.0907,1.1441,1.0598,1.129,13563534.03
17,1623715200000,1.1297,1.175,1.093,1.1186,12804556.19
18,1623801600000,1.1185,1.1288,1.0527,1.0665,11472225.93
19,1623888000000,1.0666,1.1237,1.0598,1.1005,8367716.8
20,1623974400000,1.1002,1.1002,0.9876,1.0119,11981234.01
21,1624060800000,1.0118,1.0337,0.9623,0.964,13707805.0
22,1624147200000,0.9645,0.9977,0.8764,0.9605,21832296.71
23,1624233600000,0.9614,0.9673,0.7428,0.7499,36905346.43
24,1624320000000,0.7499,0.8061,0.62,0.7139,56680907.15
25,1624406400000,0.714,0.8358,0.6846,0.7961,21923133.54
26,1624492800000,0.7971,0.8493,0.7458,0.8391,15339472.01
27,1624579200000,0.8395,0.8618,0.754,0.771,15511320.07
28,1624665600000,0.7704,0.7997,0.7291,0.7872,13326705.03
29,1624752000000,0.788,0.8019,0.7411,0.7979,10279624.79
30,1624838400000,0.7978,0.8374,0.7854,0.8205,12022963.94
31,1624924800000,0.8201,0.8958,0.8175,0.8432,16416036.65
32,1625011200000,0.8429,0.8772,0.785,0.8676,17015452.01
33,1625097600000,0.8684,0.8692,0.777,0.8002,11940798.5
34,1625184000000,0.8,0.8356,0.7622,0.8277,13408750.3
35,1625270400000,0.8272,0.8641,0.7988,0.8306,11015731.57
36,1625356800000,0.8307,0.8799,0.7974,0.8455,14790892.79
37,1625443200000,0.8449,0.8695,0.8044,0.822,14749249.21
38,1625529600000,0.8229,0.8844,0.8211,0.8522,13701176.48
39,1625616000000,0.8515,0.9338,0.8378,0.8887,21183328.58
40,1625702400000,0.8882,0.892,0.8018,0.8154,12422524.72
41,1625788800000,0.8151,0.8429,0.7777,0.8191,10742578.44
42,1625875200000,0.8198,0.856,0.776,0.7916,9186823.56
43,1625961600000,0.7912,0.8513,0.7781,0.8403,9795322.43
44,1626048000000,0.8405,0.845,0.7814,0.7931,7583361.1
45,1626134400000,0.793,0.812,0.732,0.7559,12609455.77
46,1626220800000,0.7559,0.7586,0.6958,0.7408,13329942.19
47,1626307200000,0.7402,0.7554,0.6832,0.6936,12266110.46
48,1626393600000,0.6938,0.7146,0.6522,0.6568,11532546.85
49,1626480000000,0.6568,0.7199,0.648,0.6872,15557628.33
50,1626566400000,0.6875,0.72,0.6653,0.6833,10896059.33
51,1626652800000,0.6834,0.69,0.62,0.6247,14149533.92
52,1626739200000,0.6248,0.6386,0.5738,0.59,17243497.44
53,1626825600000,0.59,0.6547,0.5753,0.6491,17003442.94
54,1626912000000,0.6492,0.6643,0.6296,0.6513,11021041.96
55,1626998400000,0.6515,0.6916,0.6425,0.6852,16378309.64
56,1627084800000,0.6859,0.7435,0.6803,0.7329,18161378.67
57,1627171200000,0.7329,0.7649,0.7065,0.7427,12770673.21
58,1627257600000,0.742,0.8347,0.7348,0.7569,27701620.27
59,1627344000000,0.7557,0.8549,0.7359,0.84,10629465.59
