,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.30366,0.31859,0.26217,0.27592,121392224.5
1,1622332800000,0.27654,0.31349,0.26217,0.29505,122594558.3
2,1622419200000,0.29463,0.32448,0.27434,0.3207,125795318.6
3,1622505600000,0.32042,0.33,0.3,0.30945,129683560.1
4,1622592000000,0.30944,0.36652,0.2971,0.3497,217418005.5
5,1622678400000,0.34942,0.405,0.34273,0.3817,239618035.5
6,1622764800000,0.38179,0.38403,0.3153,0.33568,191138985.9
7,1622851200000,0.33545,0.3635,0.2985,0.3128,177355531.9
8,1622937600000,0.31232,0.34836,0.31059,0.34117,99811318.9
9,1623024000000,0.34087,0.35714,0.29293,0.29852,145415287.7
10,1623110400000,0.29823,0.30642,0.25715,0.29187,215454373.1
11,1623196800000,0.29201,0.32,0.27245,0.30596,177626590.3
12,1623283200000,0.30648,0.30901,0.27023,0.27958,137475367.1
13,1623369600000,0.27935,0.2848,0.24811,0.25289,113630632.9
14,1623456000000,0.25283,0.25312,0.23188,0.2391,125814028.0
15,1623542400000,0.23909,0.28353,0.23217,0.27994,133506583.5
16,1623628800000,0.2801,0.30848,0.269,0.2996,171295005.3
17,1623715200000,0.29997,0.30941,0.28076,0.28873,132806304.3
18,1623801600000,0.28852,0.2914,0.2666,0.28072,120155278.1
19,1623888000000,0.28029,0.324,0.2789,0.32138,220521387.9
20,1623974400000,0.3217,0.34688,0.28514,0.29544,253023040.5
21,1624060800000,0.29554,0.32874,0.282,0.30788,163831162.5
22,1624147200000,0.30774,0.32009,0.282,0.30849,161417196.1
23,1624233600000,0.30889,0.31169,0.2335,0.23483,247291531.9
24,1624320000000,0.23465,0.25426,0.18601,0.21694,330483806.8
25,1624406400000,0.2171,0.26858,0.20672,0.24655,190866299.1
26,1624492800000,0.24645,0.25898,0.23283,0.24217,127375620.9
27,1624579200000,0.24216,0.24788,0.20416,0.20566,171625647.4
28,1624665600000,0.20565,0.217,0.1938,0.21266,139885004.2
29,1624752000000,0.21258,0.21819,0.20061,0.21818,102268803.7
30,1624838400000,0.21815,0.23294,0.21503,0.22533,115085492.9
31,1624924800000,0.22558,0.25015,0.22458,0.2358,119228678.0
32,1625011200000,0.23522,0.24193,0.21311,0.24121,133788610.1
33,1625097600000,0.24125,0.2428,0.2185,0.22144,121733288.9
34,1625184000000,0.22125,0.23115,0.21446,0.22702,85514430.9
35,1625270400000,0.22733,0.2398,0.22469,0.23447,57092230.5
36,1625356800000,0.23456,0.259,0.227,0.24257,78796622.9
37,1625443200000,0.24266,0.24489,0.22478,0.22962,87336812.8
38,1625529600000,0.22991,0.2549,0.22921,0.24946,91341114.0
39,1625616000000,0.2496,0.2777,0.24533,0.25834,123578530.8
40,1625702400000,0.25815,0.26009,0.23115,0.23835,102677161.9
41,1625788800000,0.23835,0.24112,0.22398,0.23424,68787228.5
42,1625875200000,0.23426,0.2417,0.22137,0.22605,48390087.1
43,1625961600000,0.22606,0.23679,0.22035,0.23193,47190557.6
44,1626048000000,0.23173,0.239,0.21809,0.2237,54399947.3
45,1626134400000,0.22362,0.23843,0.2161,0.22275,57436977.2
46,1626220800000,0.22291,0.22432,0.20612,0.21952,51934661.6
47,1626307200000,0.21954,0.2233,0.20277,0.21164,54551598.5
48,1626393600000,0.21165,0.21584,0.19336,0.19351,46875851.0
49,1626480000000,0.19347,0.19805,0.18825,0.19632,45109464.4
50,1626566400000,0.19627,0.20292,0.18737,0.1901,38898714.3
51,1626652800000,0.19016,0.19149,0.16812,0.17048,60780094.0
52,1626739200000,0.17047,0.17661,0.153,0.15999,89854866.2
53,1626825600000,0.16007,0.18482,0.15593,0.17709,94265099.9
54,1626912000000,0.17702,0.18974,0.17177,0.18559,77452875.7
55,1626998400000,0.18569,0.19342,0.1789,0.19128,62541713.7
56,1627084800000,0.19144,0.20208,0.18935,0.1947,68627412.9
57,1627171200000,0.19468,0.19813,0.18609,0.19795,54817938.8
58,1627257600000,0.19792,0.24195,0.1955,0.20937,180222949.3
59,1627344000000,0.20913,0.22413,0.2,0.2236,54976242.4
