,DateTime,Open,High,Low,Close,Volume
0,1622246400000,328.86,347.0,295.22,305.04,3764083.2923
1,1622332800000,305.18,338.32,291.06,325.57,3739673.1138
2,1622419200000,325.55,356.0,307.55,353.33,4110136.8744
3,1622505600000,353.37,364.4,339.48,362.39,3652280.6916
4,1622592000000,362.36,419.43,350.43,401.54,4377024.6685
5,1622678400000,401.52,433.0,391.32,428.48,4214469.415
6,1622764800000,428.46,429.5,365.0,390.7,4926793.4499
7,1622851200000,390.68,426.0,373.8,390.08,3977579.347
8,1622937600000,390.05,400.29,381.5,393.73,1862065.4318
9,1623024000000,393.82,407.42,353.53,357.96,3028938.8445
10,1623110400000,357.94,366.33,319.18,352.5,4986849.8512
11,1623196800000,352.5,378.77,333.56,375.54,3494285.669
12,1623283200000,375.56,377.55,344.13,351.94,2417974.6499
13,1623369600000,351.96,366.28,340.84,345.75,2215352.723
14,1623456000000,345.76,348.88,325.3,343.7,2074837.0012
15,1623542400000,343.68,369.0,330.48,365.8,1958071.3656
16,1623628800000,365.81,377.33,355.07,370.19,1978613.2384
17,1623715200000,370.2,379.58,363.23,366.48,1545190.4369
18,1623801600000,366.48,366.77,343.35,347.22,1531522.2062
19,1623888000000,347.22,362.47,345.85,352.85,1239146.5273
20,1623974400000,352.84,357.12,327.22,337.16,1583897.2791
21,1624060800000,337.21,345.0,331.11,334.01,1067456.2119
22,1624147200000,334.03,340.57,310.13,339.08,1618406.0051
23,1624233600000,339.09,342.0,268.57,270.76,3729539.0167
24,1624320000000,270.76,291.5,225.42,262.1,5570573.4851
25,1624406400000,262.1,309.75,251.41,296.25,3319089.777
26,1624492800000,296.17,316.49,281.5,308.62,2635799.196
27,1624579200000,308.6,314.84,275.24,280.81,2711888.8709
28,1624665600000,280.89,290.33,264.26,279.65,2263064.3633
29,1624752000000,279.58,291.7,269.72,290.87,1539903.0268
30,1624838400000,290.89,299.96,283.55,290.0,1884580.1557
31,1624924800000,290.0,315.6,289.19,300.79,2126079.3416
32,1625011200000,300.79,304.88,281.53,303.71,2061866.47
33,1625097600000,303.75,304.0,281.0,287.43,1388151.0265
34,1625184000000,287.49,290.74,276.4,287.17,1003331.2269
35,1625270400000,287.17,303.21,282.77,298.13,1016731.5662
36,1625356800000,298.18,314.91,292.58,307.62,1309414.0255
37,1625443200000,307.63,307.68,291.0,302.02,1403218.2408
38,1625529600000,302.04,322.5,301.8,319.92,2066912.3595
39,1625616000000,319.91,340.0,318.23,327.51,1779058.2937
40,1625702400000,327.51,328.21,304.4,310.14,1644090.8501
41,1625788800000,310.08,319.69,301.43,317.09,1106411.786
42,1625875200000,317.09,321.44,310.57,316.12,818970.9225
43,1625961600000,316.12,326.82,312.21,322.16,799617.835
44,1626048000000,322.17,334.37,308.57,316.12,1322836.6575
45,1626134400000,316.11,318.33,305.2,308.94,930032.3155
46,1626220800000,308.98,313.46,290.24,309.4,1430288.4026
47,1626307200000,309.33,324.33,301.32,316.11,2185210.8398
48,1626393600000,316.12,323.5,301.5,302.88,1456105.4019
49,1626480000000,302.94,306.71,295.0,300.52,1030879.9611
50,1626566400000,300.56,309.18,298.7,302.1,815497.3527
51,1626652800000,302.04,303.94,278.85,280.54,1318041.7074
52,1626739200000,280.54,283.6,254.52,264.44,1796600.5803
53,1626825600000,264.43,298.92,261.02,293.26,1740736.0226
54,1626912000000,293.27,298.44,287.3,293.36,1173507.9432
55,1626998400000,293.39,301.5,281.01,299.27,1640999.5389
56,1627084800000,299.29,307.79,295.43,301.56,1438901.3811
57,1627171200000,301.53,304.44,292.34,302.56,1083557.277
58,1627257600000,302.56,328.0,301.0,304.0,2575554.2802
59,1627344000000,304.0,316.2,297.61,313.67,881753.6815
