,DateTime,Open,High,Low,Close,Volume
0,1622246400000,0.07206,0.07446,0.06708,0.06877,1557276393.9
1,1622332800000,0.06876,0.07328,0.06646,0.07196,1261818810.7
2,1622419200000,0.07196,0.07691,0.06977,0.07679,1533214077.3
3,1622505600000,0.07679,0.07748,0.07353,0.07614,1266668007.2
4,1622592000000,0.07615,0.07958,0.07453,0.07804,1296196132.5
5,1622678400000,0.07803,0.08248,0.07708,0.08223,1300403075.8
6,1622764800000,0.08224,0.0829,0.07374,0.07714,1825460923.1
7,1622851200000,0.07713,0.07976,0.07416,0.07552,1418137185.3
8,1622937600000,0.0755,0.07748,0.07531,0.07745,843868329.6
9,1623024000000,0.07745,0.0786,0.07106,0.0717,1155295909.7
10,1623110400000,0.07171,0.07324,0.06724,0.07242,1687434458.1
11,1623196800000,0.07243,0.07539,0.07,0.07536,1407602132.3
12,1623283200000,0.07537,0.07712,0.07134,0.07257,1538790347.0
13,1623369600000,0.07258,0.07335,0.06846,0.06919,962656532.9
14,1623456000000,0.06918,0.0692,0.06572,0.06804,932757766.1
15,1623542400000,0.06807,0.07189,0.06657,0.07153,777633562.6
16,1623628800000,0.07154,0.07278,0.06998,0.07203,839035849.6
17,1623715200000,0.07203,0.07314,0.0708,0.07174,741417996.6
18,1623801600000,0.07174,0.07276,0.06848,0.06895,924759262.4
19,1623888000000,0.06897,0.07397,0.06871,0.0739,862172732.5
20,1623974400000,0.07391,0.07478,0.06815,0.06962,1355249976.3
21,1624060800000,0.06962,0.0702,0.06817,0.06827,688166387.8
22,1624147200000,0.06828,0.06867,0.06323,0.06768,859277539.3
23,1624233600000,0.06768,0.06802,0.05332,0.05351,1979710761.2
24,1624320000000,0.0535,0.05638,0.04637,0.05103,2709781337.3
25,1624406400000,0.05102,0.05998,0.04934,0.05797,1843081604.1
26,1624492800000,0.05799,0.068,0.05778,0.06611,2936638267.9
27,1624579200000,0.06612,0.06883,0.0601,0.06139,2311058707.9
28,1624665600000,0.06138,0.06301,0.05887,0.06274,1338670190.6
29,1624752000000,0.06274,0.06495,0.061,0.06479,919688504.2
30,1624838400000,0.06479,0.06662,0.06422,0.06532,831948907.0
31,1624924800000,0.06532,0.06983,0.06512,0.06793,1205854194.3
32,1625011200000,0.06796,0.06875,0.06382,0.06828,1159985523.1
33,1625097600000,0.06828,0.06832,0.06369,0.06471,853300477.5
34,1625184000000,0.06471,0.06663,0.06325,0.06657,666629034.3
35,1625270400000,0.06657,0.06745,0.06518,0.06683,618974852.6
36,1625356800000,0.06682,0.06832,0.0651,0.06736,712233253.4
37,1625443200000,0.06734,0.06752,0.06358,0.06448,852515713.1
38,1625529600000,0.0645,0.06643,0.06389,0.06494,667142894.8
39,1625616000000,0.06494,0.06598,0.06419,0.06433,564592652.8
40,1625702400000,0.06433,0.06447,0.06019,0.06106,957989405.2
41,1625788800000,0.06107,0.06259,0.05911,0.06219,686797199.9
42,1625875200000,0.0622,0.06305,0.06057,0.06142,579097215.4
43,1625961600000,0.06142,0.06254,0.06062,0.06184,404870599.7
44,1626048000000,0.06185,0.06286,0.05952,0.06004,567140927.9
45,1626134400000,0.06004,0.06069,0.05865,0.05937,537060039.5
46,1626220800000,0.05938,0.0603,0.05679,0.05989,723351904.5
47,1626307200000,0.05988,0.06074,0.05701,0.05784,653716628.3
48,1626393600000,0.05784,0.0588,0.05557,0.05562,650507474.8
49,1626480000000,0.05563,0.05668,0.05475,0.05597,604229757.8
50,1626566400000,0.05597,0.05749,0.05526,0.05592,492290876.2
51,1626652800000,0.05592,0.05628,0.05332,0.05345,558102555.8
52,1626739200000,0.05345,0.05427,0.04911,0.05045,899249240.2
53,1626825600000,0.05046,0.05522,0.04972,0.05388,920047639.1
54,1626912000000,0.05389,0.05536,0.05295,0.05526,658326956.7
55,1626998400000,0.05526,0.05627,0.0537,0.056,653342503.9
56,1627084800000,0.05602,0.05796,0.05575,0.05727,674775739.1
57,1627171200000,0.05727,0.05813,0.05575,0.05791,682745598.5
58,1627257600000,0.05789,0.06341,0.05764,0.05842,1718127329.8
59,1627344000000,0.05841,0.05966,0.05686,0.05932,543848891.5
